tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt12262116,movie,Thirteen Lives,Thirteen Lives,0,2022,\N,147,"Biography,Drama,Thriller",7.8,72480
tt12261776,movie,65,65,0,2023,\N,93,"Action,Adventure,Sci-Fi",5.4,98405
tt1225822,movie,Extract,Extract,0,2009,\N,92,"Comedy,Crime,Romance",6.1,51051
tt1222817,movie,Zookeeper,Zookeeper,0,2011,\N,102,"Comedy,Family,Fantasy",5.2,66995
tt1220719,movie,Ip Man,Ip Man,0,2008,\N,106,"Action,Biography,Drama",8,237355
tt1220634,movie,Resident Evil: Afterlife,Resident Evil: Afterlife,0,2010,\N,96,"Action,Horror,Sci-Fi",5.8,182546
tt1219827,movie,Ghost in the Shell,Ghost in the Shell,0,2017,\N,107,"Action,Crime,Drama",6.3,232752
tt1219342,movie,Legend of the Guardians: The Owls of Ga'Hoole,Legend of the Guardians: The Owls of Ga'Hoole,0,2010,\N,97,"Action,Adventure,Animation",6.9,89207
tt1217613,movie,Battle Los Angeles,Battle: Los Angeles,0,2011,\N,116,"Action,Adventure,Sci-Fi",5.7,187053
tt1217209,movie,Brave,Brave,0,2012,\N,93,"Action,Adventure,Animation",7.1,457894
tt1216496,movie,Mother,Madeo,0,2009,\N,129,"Crime,Drama,Mystery",7.7,75153
tt1216492,movie,Leap Year,Leap Year,0,2010,\N,100,"Comedy,Romance",6.4,112951
tt1216487,movie,The Girl Who Played with Fire,Flickan som lekte med elden,0,2009,\N,129,"Action,Crime,Drama",7.1,99801
tt1216475,movie,Cars 2,Cars 2,0,2011,\N,106,"Adventure,Animation,Comedy",6.2,231815
tt1213663,movie,The World's End,The World's End,0,2013,\N,109,"Action,Comedy,Sci-Fi",6.9,304501
tt1213648,movie,London Boulevard,London Boulevard,0,2010,\N,103,"Crime,Drama",6.2,51018
tt1213644,movie,Disaster Movie,Disaster Movie,0,2008,\N,87,"Comedy,Sci-Fi",1.9,95851
tt1213641,movie,First Man,First Man,0,2018,\N,141,"Biography,Drama,History",7.3,208751
tt1212450,movie,Lawless,Lawless,0,2012,\N,116,"Biography,Crime,Drama",7.2,257549
tt1212436,movie,The Back-up Plan,The Back-up Plan,0,2010,\N,104,"Comedy,Romance",5.3,53295
tt1212428,movie,The Lost City of Z,The Lost City of Z,0,2016,\N,141,"Adventure,Biography,Drama",6.6,101986
tt1212419,movie,Hereafter,Hereafter,0,2010,\N,129,"Drama,Fantasy,Romance",6.5,96772
tt1211956,movie,Escape Plan,Escape Plan,0,2013,\N,115,"Action,Thriller",6.7,263539
tt1211837,movie,Doctor Strange,Doctor Strange,0,2016,\N,115,"Action,Adventure,Fantasy",7.5,834410
tt1210819,movie,The Lone Ranger,The Lone Ranger,0,2013,\N,150,"Action,Adventure,Drama",6.4,247937
tt1210166,movie,Moneyball,Moneyball,0,2011,\N,133,"Biography,Drama,Sport",7.6,481711
tt1210042,movie,Brooklyn's Finest,Brooklyn's Finest,0,2009,\N,132,"Crime,Drama,Thriller",6.7,67368
tt1206885,movie,Rambo: Last Blood,Rambo: Last Blood,0,2019,\N,89,"Action,Crime,Thriller",6.1,114067
tt1206543,movie,Out of the Furnace,Out of the Furnace,0,2013,\N,116,"Crime,Drama,Thriller",6.7,127963
tt1205537,movie,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,0,2014,\N,105,"Action,Drama,Thriller",6.2,140128
tt1205535,movie,The Rebound,The Rebound,0,2009,\N,95,"Comedy,Romance",6.3,51075
tt1205489,movie,Gran Torino,Gran Torino,0,2008,\N,116,Drama,8.1,833455
tt1204975,movie,Last Vegas,Last Vegas,0,2013,\N,105,Comedy,6.6,138223
tt1204342,movie,The Muppets,The Muppets,0,2011,\N,103,"Adventure,Comedy,Family",7.1,98549
tt12037194,movie,Furiosa: A Mad Max Saga,Furiosa: A Mad Max Saga,0,2024,\N,148,"Action,Adventure,Sci-Fi",7.5,270904
tt1201167,movie,Funny People,Funny People,0,2009,\N,146,"Comedy,Drama",6.3,125090
tt12004038,movie,Watcher,Watcher,0,2022,\N,96,"Drama,Horror,Thriller",6.3,53855
tt12003946,movie,Violent Night,Violent Night,0,2022,\N,112,"Action,Comedy,Thriller",6.7,112725
tt11992424,movie,Saptha Sagaradaache Ello - Side A,Sapta Sagaradaache Ello: Side A,0,2023,\N,142,"Drama,Romance",8.2,8325
tt1197628,movie,Observe and Report,Observe and Report,0,2009,\N,86,"Action,Comedy,Crime",5.8,66263
tt1197624,movie,Law Abiding Citizen,Law Abiding Citizen,0,2009,\N,109,"Action,Crime,Drama",7.4,330969
tt11976134,movie,Singham Again,Singham Again,0,2024,\N,144,"Action,Drama",4.8,74397
tt1196141,movie,Diary of a Wimpy Kid,Diary of a Wimpy Kid,0,2010,\N,94,"Comedy,Drama,Family",6.2,60928
tt1195478,movie,The Five-Year Engagement,The Five-Year Engagement,0,2012,\N,124,"Comedy,Drama,Romance",6.2,103579
tt11953248,movie,Garuda Gamana Vrishabha Vahana,Garuda Gamana Vrishabha Vahana,0,2021,\N,151,"Crime,Drama,Thriller",8.2,8668
tt1194173,movie,The Bourne Legacy,The Bourne Legacy,0,2012,\N,135,"Action,Adventure,Thriller",6.6,320839
tt1193631,movie,Step Up 3D,Step Up 3D,0,2010,\N,107,"Drama,Music,Romance",6.2,61155
tt1193138,movie,Up in the Air,Up in the Air,0,2009,\N,109,"Comedy,Drama,Romance",7.4,354070
tt1192628,movie,Rango,Rango,0,2011,\N,107,"Action,Adventure,Animation",7.3,302489
tt1191111,movie,Enter the Void,Enter the Void,0,2009,\N,161,"Drama,Fantasy",7.2,90785
tt11909878,movie,Hocus Pocus 2,Hocus Pocus 2,0,2022,\N,103,"Comedy,Family,Fantasy",6,55991
tt1190539,movie,The Chaser,Chugyeokja,0,2008,\N,125,"Action,Crime,Drama",7.8,75687
tt1190536,movie,Black Dynamite,Black Dynamite,0,2009,\N,84,"Action,Comedy",7.4,52951
tt1190080,movie,2012,2012,0,2009,\N,158,"Action,Adventure,Sci-Fi",5.8,407725
tt1189340,movie,The Lincoln Lawyer,The Lincoln Lawyer,0,2011,\N,118,"Crime,Drama,Mystery",7.3,260689
tt1189073,movie,The Skin I Live In,La piel que habito,0,2011,\N,120,"Drama,Mystery,Thriller",7.6,172540
tt1188996,movie,My Name Is Khan,My Name Is Khan,0,2010,\N,165,"Drama,Romance",7.9,118955
tt1188729,movie,Pandorum,Pandorum,0,2009,\N,108,"Action,Horror,Mystery",6.7,163061
tt1187043,movie,3 Idiots,3 Idiots,0,2009,\N,170,"Comedy,Drama",8.4,452958
tt1186830,movie,Agora,Agora,0,2009,\N,127,"Adventure,Biography,Drama",7.1,74263
tt11866324,movie,Prey,Prey,0,2022,\N,100,"Action,Adventure,Horror",7.1,244222
tt1186367,movie,Ninja Assassin,Ninja Assassin,0,2009,\N,99,"Action,Thriller",6.3,77150
tt11858890,movie,The Creator,The Creator,0,2023,\N,133,"Action,Adventure,Drama",6.7,181910
tt1185834,movie,Star Wars: The Clone Wars,Star Wars: The Clone Wars,0,2008,\N,98,"Action,Adventure,Animation",5.9,75710
tt1185416,movie,When in Rome,When in Rome,0,2010,\N,91,"Comedy,Romance",5.5,65655
tt1182937,movie,Rab Ne Bana Di Jodi,Rab Ne Bana Di Jodi,0,2008,\N,167,"Comedy,Drama,Music",7.2,55586
tt1182345,movie,Moon,Moon,0,2009,\N,97,"Drama,Mystery,Sci-Fi",7.8,383757
tt1181791,movie,Black Death,Black Death,0,2010,\N,102,"Action,Drama,History",6.4,52453
tt11813216,movie,The Banshees of Inisherin,The Banshees of Inisherin,0,2022,\N,114,"Comedy,Drama",7.7,273823
tt1180583,movie,Vaaranam Aayiram,Vaaranam Aayiram,0,2008,\N,169,"Action,Drama,Musical",8.2,14934
tt1179933,movie,10 Cloverfield Lane,10 Cloverfield Lane,0,2016,\N,103,"Drama,Horror,Sci-Fi",7.2,368139
tt1179056,movie,A Nightmare on Elm Street,A Nightmare on Elm Street,0,2010,\N,95,"Crime,Drama,Horror",5.2,110466
tt1179034,movie,From Paris with Love,From Paris with Love,0,2010,\N,92,"Action,Crime,Thriller",6.4,123302
tt1178663,movie,Whatever Works,Whatever Works,0,2009,\N,93,"Comedy,Romance",7.1,77788
tt1176740,movie,Away We Go,Away We Go,0,2009,\N,98,"Comedy,Drama,Romance",7,55645
tt1175709,movie,All Good Things,All Good Things,0,2010,\N,101,"Crime,Drama,Mystery",6.3,62159
tt1174732,movie,An Education,An Education,0,2009,\N,100,Drama,7.2,139400
tt1172570,movie,Bronson,Bronson,0,2008,\N,92,"Action,Crime,Drama",7,144110
tt1172233,movie,Whip It,Whip It,0,2009,\N,111,"Drama,Sport",6.9,71211
tt1172049,movie,Demolition,Demolition,0,2015,\N,101,"Comedy,Drama",7,120103
tt11671006,movie,The Man from Toronto,The Man from Toronto,0,2022,\N,110,"Action,Adventure,Comedy",5.8,62987
tt1166100,movie,Ghajini,Ghajini,0,2008,\N,186,"Action,Mystery,Romance",7.4,68663
tt11657662,movie,The Witcher: Nightmare of the Wolf,The Witcher: Nightmare of the Wolf,0,2021,\N,83,"Action,Adventure,Animation",7.2,52719
tt11655202,movie,Riders of Justice,Retfærdighedens ryttere,0,2020,\N,116,"Action,Comedy,Drama",7.5,68868
tt1164999,movie,Biutiful,Biutiful,0,2010,\N,148,"Drama,Romance",7.4,96059
tt1161864,movie,The Rite,The Rite,0,2011,\N,114,"Drama,Horror,Mystery",6,104072
tt1160419,movie,Dune: Part One,Dune: Part One,0,2021,\N,155,"Action,Adventure,Drama",8,940799
tt11580854,movie,Sarpatta Parambarai,Sarpatta parambarai,0,2021,\N,173,"Action,Drama,Sport",8.5,26519
tt11564570,movie,Glass Onion,Glass Onion,0,2022,\N,139,"Comedy,Crime,Drama",7.1,470229
tt1156398,movie,Zombieland,Zombieland,0,2009,\N,88,"Action,Comedy,Horror",7.5,640387
tt11555492,movie,Farha,Farha,0,2021,\N,92,Drama,8,90066
tt1155076,movie,The Karate Kid,The Karate Kid,0,2010,\N,140,"Action,Drama,Family",6.2,213992
tt1155056,movie,"I Love You, Man","I Love You, Man",0,2009,\N,105,"Comedy,Romance",7,220771
tt1152836,movie,Public Enemies,Public Enemies,0,2009,\N,140,"Biography,Crime,Drama",6.9,326630
tt1152398,movie,Beastly,Beastly,0,2011,\N,86,"Drama,Fantasy,Romance",5.5,80802
tt1149362,movie,The White Ribbon,Das weiße Band - Eine deutsche Kindergeschichte,0,2009,\N,144,"Drama,Mystery,Thriller",7.8,79339
tt11469744,movie,Mathu Vadalara,Mathu Vadalara,0,2019,\N,130,"Comedy,Crime,Thriller",8.2,5493
tt11466222,movie,Jackass Forever,Jackass Forever,0,2022,\N,96,"Action,Comedy,Documentary",6.8,53188
tt11464826,movie,The Social Dilemma,The Social Dilemma,0,2020,\N,94,"Documentary,Drama",7.6,91529
tt1142988,movie,The Ugly Truth,The Ugly Truth,0,2009,\N,96,"Comedy,Romance",6.4,235248
tt1142977,movie,Frankenweenie,Frankenweenie,0,2012,\N,87,"Animation,Comedy,Drama",6.9,121280
tt11426232,movie,Totally Killer,Totally Killer,0,2023,\N,106,"Comedy,Horror,Sci-Fi",6.5,60967
tt11423818,movie,Pawankhind,Pawankhind,0,2022,\N,153,"Drama,History",8.4,8100
tt1139797,movie,Let the Right One In,Låt den rätte komma in,0,2008,\N,114,"Drama,Fantasy,Horror",7.8,232203
tt11396310,movie,Viduthalai: Part 1,Viduthalai Part 1,0,2023,\N,150,"Action,Crime,Drama",8.3,10386
tt1139328,movie,The Ghost Writer,The Ghost Writer,0,2010,\N,128,"Crime,Drama,Mystery",7.2,173360
tt11389872,movie,Kingdom of the Planet of the Apes,Kingdom of the Planet of the Apes,0,2024,\N,145,"Action,Adventure,Drama",6.9,146472
tt1137450,movie,Death Wish,Death Wish,0,2018,\N,107,"Action,Crime,Drama",6.3,78729
tt1136617,movie,The Killer,The Killer,0,2023,\N,118,"Action,Adventure,Crime",6.7,207159
tt1136608,movie,District 9,District 9,0,2009,\N,112,"Action,Sci-Fi,Thriller",7.9,731741
tt1135985,movie,Sex Drive,Sex Drive,0,2008,\N,109,"Comedy,Romance",6.5,93479
tt11358390,movie,Renfield,Renfield,0,2023,\N,93,"Action,Comedy,Fantasy",6.4,108230
tt1135503,movie,Julie & Julia,Julie & Julia,0,2009,\N,123,"Biography,Drama,Romance",7,131691
tt1135487,movie,Duplicity,Duplicity,0,2009,\N,125,"Comedy,Crime,Romance",6.1,52812
tt1135084,movie,Takers,Takers,0,2010,\N,107,"Action,Crime,Drama",6.2,66973
tt1133985,movie,Green Lantern,Green Lantern,0,2011,\N,114,"Action,Adventure,Sci-Fi",5.5,302065
tt1132620,movie,The Girl with the Dragon Tattoo,Män som hatar kvinnor,0,2009,\N,152,"Crime,Drama,Mystery",7.8,226080
tt1131734,movie,Jennifer's Body,Jennifer's Body,0,2009,\N,102,"Comedy,Horror",5.5,159726
tt1131729,movie,The Boat That Rocked,Pirate Radio,0,2009,\N,117,"Comedy,Drama,Music",7.3,117885
tt11315808,movie,Joker: Folie à Deux,Joker: Folie à Deux,0,2024,\N,138,"Drama,Musical,Thriller",5.2,152689
tt1130884,movie,Shutter Island,Shutter Island,0,2010,\N,138,"Drama,Mystery,Thriller",8.2,1528406
tt11301886,movie,Rebel Ridge,Rebel Ridge,0,2024,\N,131,"Action,Crime,Drama",6.8,82489
tt1130080,movie,The Informant!,The Informant!,0,2009,\N,108,"Biography,Comedy,Crime",6.5,68472
tt1129442,movie,Transporter 3,Transporter 3,0,2008,\N,104,"Action,Thriller",6.1,180561
tt11291274,movie,The Unbearable Weight of Massive Talent,The Unbearable Weight of Massive Talent,0,2022,\N,107,"Action,Comedy,Crime",7,166748
tt11286314,movie,Don't Look Up,Don't Look Up,0,2021,\N,138,"Comedy,Drama,Sci-Fi",7.2,632311
tt11281220,movie,Intoxicated by Love,Maste eshgh,0,2024,\N,118,"Drama,History,Romance",8.5,11285
tt11271038,movie,Licorice Pizza,Licorice Pizza,0,2021,\N,133,"Comedy,Drama,Romance",7.1,146014
tt1126618,movie,Morning Glory,Morning Glory,0,2010,\N,107,"Comedy,Drama,Romance",6.5,85065
tt1126591,movie,Burlesque,Burlesque,0,2010,\N,119,"Drama,Music,Musical",6.4,95802
tt1126590,movie,Big Eyes,Big Eyes,0,2014,\N,106,"Biography,Crime,Drama",7,101795
tt1125849,movie,The Wrestler,The Wrestler,0,2008,\N,109,"Drama,Sport",7.9,324309
tt1124037,movie,Free State of Jones,Free State of Jones,0,2016,\N,139,"Action,Biography,Drama",6.9,65746
tt1124035,movie,The Ides of March,The Ides of March,0,2011,\N,101,"Drama,Thriller",7.1,234497
tt11233960,movie,The Unforgivable,The Unforgivable,0,2021,\N,112,"Crime,Drama,Mystery",7.1,122725
tt1121931,movie,Crank: High Voltage,Crank: High Voltage,0,2009,\N,96,"Action,Thriller",6.1,162632
tt11214590,movie,House of Gucci,House of Gucci,0,2021,\N,158,"Biography,Crime,Drama",6.6,166867
tt1121096,movie,Seventh Son,Seventh Son,0,2014,\N,102,"Action,Adventure,Fantasy",5.5,81773
tt1120985,movie,Blue Valentine,Blue Valentine,0,2010,\N,112,"Drama,Romance",7.3,216881
tt1119646,movie,The Hangover,The Hangover,0,2009,\N,100,Comedy,7.7,877074
tt1117385,movie,Felon,Felon,0,2008,\N,104,"Action,Drama,Thriller",7.4,85511
tt1116184,movie,Jackass 3D,Jackass 3D,0,2010,\N,94,"Action,Comedy,Documentary",7,69619
tt11161474,movie,Pieces of a Woman,Pieces of a Woman,0,2020,\N,126,Drama,7,57804
tt11152168,movie,IF,If,0,2024,\N,104,"Animation,Comedy,Drama",6.4,55449
tt1114740,movie,Paul Blart: Mall Cop,Paul Blart: Mall Cop,0,2009,\N,91,"Action,Comedy,Crime",5.3,120267
tt11145118,movie,Creed III,Creed III,0,2023,\N,116,"Action,Drama,Sport",6.7,98880
tt11138512,movie,The Northman,The Northman,0,2022,\N,137,"Action,Adventure,Drama",7,274130
tt11116912,movie,Troll,Troll,0,2022,\N,101,"Action,Adventure,Drama",5.8,51319
tt1111422,movie,The Taking of Pelham 123,The Taking of Pelham 123,0,2009,\N,106,"Action,Crime,Thriller",6.4,211820
tt1109624,movie,Paddington,Paddington,0,2014,\N,95,"Adventure,Comedy,Family",7.3,143891
tt11083552,movie,Wrath of Man,Wrath of Man,0,2021,\N,119,"Action,Crime,Thriller",7.1,220690
tt11057302,movie,Madame Web,Madame Web,0,2024,\N,116,"Action,Adventure,Sci-Fi",4,97836
tt11045422,movie,Toofaan,Toofaan,0,2021,\N,163,"Drama,Sport",6.1,52213
tt1104001,movie,Tron: Legacy,Tron: Legacy,0,2010,\N,125,"Action,Adventure,Sci-Fi",6.8,363125
tt11032374,movie,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,Gekijôban Kimetsu no yaiba: Mugen Ressha hen,0,2020,\N,117,"Action,Adventure,Animation",8.2,81377
tt1103153,movie,Killers,Killers,0,2010,\N,100,"Action,Comedy,Romance",5.5,97764
tt11024272,movie,The Babysitter: Killer Queen,The Babysitter: Killer Queen,0,2020,\N,101,"Comedy,Horror",5.8,54575
tt11003218,movie,Pig,Pig,0,2021,\N,92,"Drama,Mystery",6.9,97158
tt1100089,movie,Foxcatcher,Foxcatcher,0,2014,\N,134,"Biography,Drama,History",7,151921
tt10999120,movie,Spirited,Spirited,0,2022,\N,127,"Comedy,Family,Fantasy",6.6,55227
tt1099212,movie,Twilight,Twilight,0,2008,\N,122,"Drama,Fantasy,Romance",5.3,502000
tt1098327,movie,Dragonball Evolution,Dragonball Evolution,0,2009,\N,85,"Action,Adventure,Fantasy",2.5,80877
